"date_time","ip","port","command","mime_type","file_size","reply_code","reply_msg"
"2020-10-13T13:34:26","203.243.37.100","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/vcs/.ftpdBUL2Da: Operation not permitted"
"2020-10-13T13:34:47","17.63.199.54","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/maxdb/.ftpdxCfA4y: Operation not permitted"
"2020-10-13T13:59:44","203.243.37.100","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/anyjson-0.3.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted"
"2020-10-13T14:05:23","80.144.65.20","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T14:19:33","26.20.3.26","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/python_dateutil-1.5-py2.7.egg-info/.ftpdBUL2Da: Operation not permitted"
"2020-10-13T14:45:39","81.94.180.51","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T15:24:29","81.94.180.51","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/.ftpdA4LXaq: Operation not permitted"
"2020-10-13T16:44:02","102.132.43.94","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T16:48:08","18.127.107.6","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T16:55:57","98.177.12.123","4295","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T17:32:52","105.206.94.23","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T17:34:23","248.228.72.98","39226","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T17:53:21","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T17:59:39","86.82.198.124","4295","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T18:20:02","7.127.236.59","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/.ftpd3caYxQ: Operation not permitted"
"2020-10-13T18:42:50","18.127.107.6","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T18:49:40","17.63.199.54","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/appengine/.ftpde854Us: Operation not permitted"
"2020-10-13T18:53:06","190.220.63.217","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/argparse-1.2.1-py2.7.egg-info/.ftpdBUL2Da: Operation not permitted"
"2020-10-13T19:27:39","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T19:51:10","26.20.3.26","4295","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T20:05:46","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T20:12:57","7.127.236.59","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T21:00:54","13.237.84.221","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-13T22:30:51","110.218.211.136","4295","DELE","-","-","550","/dept/qdept/templates/.ftpdA4LXaq: Operation not permitted"
"2020-10-13T22:48:51","17.63.199.54","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/en/.ftpdxCfA4y: Operation not permitted"
"2020-10-14T00:22:38","242.23.142.120","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flaskext/.ftpdNzu8bx: Operation not permitted"
"2020-10-14T00:36:42","68.92.208.49","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/backends/.ftpdBUL2Da: Operation not permitted"
"2020-10-14T01:04:57","81.94.180.51","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T01:39:01","37.91.136.95","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T01:51:18","68.92.208.49","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpduBnga4: Operation not permitted"
"2020-10-14T02:05:14","26.20.3.26","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T03:07:05","203.243.37.100","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T03:59:13","64.124.18.109","39226","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T04:07:35","140.143.94.151","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T04:19:55","18.127.107.6","4295","DELE","-","-","550","/dept/qdept/static/.ftpdA4LXaq: Operation not permitted"
"2020-10-14T04:22:55","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T04:51:22","50.34.173.40","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T05:44:21","17.63.199.54","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T06:30:18","86.82.198.124","4295","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T06:32:52","203.243.37.100","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/templates/admin/.ftpduBnga4: Operation not permitted"
"2020-10-14T07:23:07","156.147.173.87","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpdBUL2Da: Operation not permitted"
"2020-10-14T07:23:44","18.127.107.6","3885","STOR","-","-","550","/dept/qdept/static/css/.ftpdNzu8bx: Operation not permitted"
"2020-10-14T07:56:59","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T08:06:14","110.218.211.136","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T08:10:17","86.82.198.124","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T09:08:58","242.23.142.120","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/oracle/.ftpdNzu8bx: Operation not permitted"
"2020-10-14T10:06:50","64.124.18.109","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T10:30:21","26.20.3.26","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T10:40:44","190.220.63.217","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T10:45:45","102.132.43.94","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/access/.ftpdNzu8bx: Operation not permitted"
"2020-10-14T11:01:13","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T11:12:03","140.143.94.151","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/utils/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T11:14:10","28.83.202.129","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/concurrency/processes/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T11:58:00","37.91.136.95","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/postgresql/.ftpde854Us: Operation not permitted"
"2020-10-14T12:06:48","17.63.199.54","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/.ftpdxCfA4y: Operation not permitted"
"2020-10-14T12:11:39","138.61.14.205","3885","PASV","text/plain","-","227","Entering Passive Mode"
"2020-10-14T12:22:16","7.127.236.59","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/django/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T12:31:42","50.34.173.40","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T12:33:10","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T14:25:45","50.34.173.40","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flask_broken/.ftpdBUL2Da: Operation not permitted"
"2020-10-14T14:45:14","203.243.37.100","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/templates/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T14:56:45","203.243.37.100","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T15:25:14","141.245.0.12","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T16:18:27","132.204.220.129","4970","STOR","-","-","550","/dept/qdept/.ftpde854Us: Operation not permitted"
"2020-10-14T16:48:45","159.133.249.32","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/mysql/.ftpdxCfA4y: Operation not permitted"
"2020-10-14T17:09:03","234.99.86.44","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/worker/.ftpdA4LXaq: Operation not permitted"
"2020-10-14T17:55:01","41.239.197.83","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T18:09:51","248.124.131.190","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T18:09:59","159.133.249.32","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/drizzle/.ftpdA4LXaq: Operation not permitted"
"2020-10-14T20:09:43","37.91.136.95","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T21:18:26","111.16.226.93","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T21:41:20","147.126.156.230","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T22:04:30","203.243.37.100","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-14T22:09:45","86.82.198.124","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/django/.ftpduBnga4: Operation not permitted"
"2020-10-14T22:12:31","18.127.107.6","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/.ftpdA4LXaq: Operation not permitted"
"2020-10-14T22:18:31","226.164.121.85","4976","DELE","-","-","550","/dept/qdept/static/css/blueprint/plugins/buttons/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T22:27:37","190.220.63.217","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/frontend/templates/.ftpd3caYxQ: Operation not permitted"
"2020-10-14T23:50:51","159.133.249.32","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T00:06:48","105.206.94.23","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/.ftpde854Us: Operation not permitted"
"2020-10-15T01:15:12","18.127.107.6","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/drizzle/.ftpdNzu8bx: Operation not permitted"
"2020-10-15T01:35:11","147.126.156.230","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/db/.ftpdxCfA4y: Operation not permitted"
"2020-10-15T03:08:00","17.63.199.54","4379","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T03:28:05","113.158.238.51","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/apps/.ftpde854Us: Operation not permitted"
"2020-10-15T03:47:31","86.82.198.124","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/loaders/.ftpduBnga4: Operation not permitted"
"2020-10-15T03:52:53","190.220.63.217","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/management/.ftpdBUL2Da: Operation not permitted"
"2020-10-15T03:53:39","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T04:47:23","222.17.93.246","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/.ftpdNzu8bx: Operation not permitted"
"2020-10-15T05:01:49","98.22.40.49","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T05:22:23","140.143.94.151","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T06:03:33","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T06:19:35","64.124.18.109","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T06:29:49","147.126.156.230","4970","DELE","-","-","550","/dept/env/include/.ftpde854Us: Operation not permitted"
"2020-10-15T06:30:37","50.34.173.40","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T06:48:52","167.107.132.164","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T07:34:55","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T08:07:23","147.126.156.230","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/python_dateutil-1.5-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-10-15T08:09:46","147.126.156.230","3966","STOR","-","-","550","/dept/qdept/static/images/.ftpdxCfA4y: Operation not permitted"
"2020-10-15T08:19:02","7.127.236.59","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/templates/nested/.ftpduBnga4: Operation not permitted"
"2020-10-15T08:50:16","156.147.173.87","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_security/.ftpd3caYxQ: Operation not permitted"
"2020-10-15T08:58:45","18.202.74.102","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T10:15:21","242.23.142.120","39226","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T10:49:17","105.206.94.23","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T11:10:00","7.127.236.59","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/.ftpduBnga4: Operation not permitted"
"2020-10-15T11:27:30","248.228.72.98","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/csrf/.ftpdA4LXaq: Operation not permitted"
"2020-10-15T11:29:11","7.127.236.59","56841","PORT","-","-","200","PORT command successful"
"2020-10-15T11:57:55","18.202.74.102","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/worker/.ftpdA4LXaq: Operation not permitted"
"2020-10-15T12:05:05","26.20.3.26","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/task/.ftpdBUL2Da: Operation not permitted"
"2020-10-15T12:17:59","7.127.236.59","4295","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T13:03:11","81.94.180.51","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/management/commands/.ftpdA4LXaq: Operation not permitted"
"2020-10-15T13:08:09","17.63.199.54","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpdA4LXaq: Operation not permitted"
"2020-10-15T13:31:32","110.218.211.136","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpdxCfA4y: Operation not permitted"
"2020-10-15T15:52:52","18.127.107.6","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/frontend/.ftpdxCfA4y: Operation not permitted"
"2020-10-15T16:45:37","159.133.249.32","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/dateutil/.ftpde854Us: Operation not permitted"
"2020-10-15T17:04:26","110.218.211.136","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T17:32:12","81.94.180.51","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/.ftpdA4LXaq: Operation not permitted"
"2020-10-15T17:42:43","254.142.70.37","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpd3caYxQ: Operation not permitted"
"2020-10-15T18:17:11","111.16.226.93","4970","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T18:26:59","242.23.142.120","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T18:38:40","68.92.208.49","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu-2.1.1-py2.7.egg-info/.ftpd3caYxQ: Operation not permitted"
"2020-10-15T19:05:09","28.83.202.129","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/.ftpduBnga4: Operation not permitted"
"2020-10-15T19:08:59","132.204.220.129","3885","DELE","-","-","550","/dept/qdept/static/.ftpdNzu8bx: Operation not permitted"
"2020-10-15T20:54:12","13.237.84.221","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-10-15T20:54:51","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T21:04:57","147.126.156.230","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/firebird/.ftpdxCfA4y: Operation not permitted"
"2020-10-15T21:17:30","18.127.107.6","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/templates/admin/.ftpdNzu8bx: Operation not permitted"
"2020-10-15T21:22:53","81.94.180.51","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-15T21:58:36","13.237.84.221","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpdxCfA4y: Operation not permitted"
"2020-10-15T22:46:44","86.82.198.124","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/.ftpd3caYxQ: Operation not permitted"
"2020-10-15T23:29:04","17.63.199.54","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/app/.ftpdA4LXaq: Operation not permitted"
"2020-10-16T00:02:47","255.96.152.192","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_concurrency/.ftpduBnga4: Operation not permitted"
"2020-10-16T00:12:19","17.63.199.54","39226","RETR","text/x-python","1833","226","Transfer complete"
"2020-10-16T01:34:07","242.23.142.120","4970","DELE","-","-","550","/dept/.ftpde854Us: Operation not permitted"
"2020-10-16T02:17:29","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-16T04:19:06","50.34.173.40","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-16T04:22:27","190.220.63.217","1100","DELE","-","-","550","/dept/env/lib/python2.7/.ftpdBUL2Da: Operation not permitted"
"2020-10-16T05:36:13","203.243.37.100","3885","PASV","-","-","227","Entering Passive Mode"
"2020-10-16T06:23:22","37.91.136.95","4976","PASV","-","-","227","Entering Passive Mode"
"2020-10-16T06:23:53","254.142.70.37","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/static/.ftpd3caYxQ: Operation not permitted"
"2020-10-16T07:09:11","50.34.173.40","4295","PASV","-","-","227","Entering Passive Mode"
"2020-10-16T07:22:29","203.243.37.100","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/app/task/.ftpduBnga4: Operation not permitted"
"2020-10-16T07:28:02","81.94.180.51","1100","PASV","-","-","227","Entering Passive Mode"
"2020-10-16T08:00:37","98.177.12.123","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flask_newext_package/.ftpdBUL2Da: Operation not permitted"
